,title,avg_rating,count_rating,genres,w_score
14640,Centurion (2010),3.1475694444444446,288,Action|Adventure|Drama|Thriller|War,3.135859031860169
14641,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",3.1474488856142937,5429,Comedy,3.1447007122175363
14642,After the Sunset (2004),3.1474278544542034,797,Action|Adventure|Comedy|Crime|Thriller,3.1386397036543556
14643,"Program, The (1993)",3.1471471471471473,1665,Action|Drama,3.1410499147711577
14644,Girl Model (2011),3.1470588235294117,17,Documentary,3.1334537390665984
14645,Summer Palace (Yihe yuan) (2006),3.1470588235294117,17,Drama|Romance,3.1334537390665984
14646,Terribly Happy (Frygtelig lykkelig) (2008),3.1470588235294117,34,Crime|Drama|Film-Noir|Thriller,3.1336263408844105
14647,Coffee Town (2013),3.1470588235294117,17,Comedy,3.1334537390665984
14648,Bloomington (2010),3.1470588235294117,17,Drama,3.1334537390665984
14649,Uncertainty (2009),3.1470588235294117,34,Action|Crime|Drama|Fantasy|Romance,3.1336263408844105
14650,"Tic Code, The (1998)",3.1470588235294117,51,Drama,3.133794618117251
14651,Mommie Dearest (1981),3.146887966804979,1205,Drama,3.139808561045444
14652,"Lovely Bones, The (2009)",3.1468373493975905,664,Crime|Drama|Fantasy|Horror|Thriller,3.1378473587741675
14653,Satyricon (1969),3.1468023255813953,344,Drama,3.136096543506127
14654,Iceman (1984),3.1464968152866244,157,Drama|Sci-Fi,3.1346953498189403
14655,Year of the Dragon (1985),3.1464968152866244,157,Action|Crime|Drama,3.1346953498189403
14656,"Numbers Station, The (2013)",3.1463414634146343,41,Action|Thriller,3.133674310902086
14657,"Party, The (Boum, La) (1980)",3.1463414634146343,82,Comedy|Romance,3.134048484715497
14658,Bamboozled (2000),3.146291208791209,728,Comedy,3.1379347575148033
14659,"Santa Clause, The (1994)",3.1460792189334486,16183,Comedy|Drama|Fantasy,3.145123180100927
14660,PCU (1994),3.145869947275923,569,Comedy,3.137098291618725
14661,"Fantastic Four, The (1994)",3.1458333333333335,24,Action|Adventure|Fantasy|Sci-Fi,3.133503230665496
14662,"Watermelon Woman, The (1996)",3.1458333333333335,24,Documentary|Drama,3.133503230665496
14663,"I Inside, The (2004)",3.1458333333333335,24,Fantasy|Mystery|Sci-Fi,3.133503230665496
14664,Liquid Sky (1982),3.1457286432160805,199,Comedy|Sci-Fi,3.1349231207874486
14665,On the Road (2012),3.1455696202531644,79,Adventure|Drama,3.1339778316137976
14666,Blades of Glory (2007),3.145430107526882,1860,Comedy|Romance,3.1404167077653535
14667,Mr. Nice Guy (Yat goh ho yan) (1997),3.145412130637636,1286,Action|Comedy,3.1392975682041317
14668,Divine Intervention (Yadon ilaheyya) (2002),3.145348837209302,86,Comedy|Drama|Romance|War,3.1340224833226364
14669,"Last Time I Saw Paris, The (1954)",3.1452991452991452,117,Drama,3.134265141802607
14670,According to Greta (2009),3.1451612903225805,31,Drama|Romance,3.133552204027756
14671,Everybody's Famous! (Iedereen beroemd!) (2000),3.1451612903225805,62,Comedy|Drama|Musical,3.133815275427712
14672,Down in the Valley (2005),3.1450892857142856,224,Drama|Romance,3.135006076330137
14673,Resident Evil (2002),3.1450398106305144,4647,Action|Horror|Sci-Fi|Thriller,3.142459146108703
14674,In the Mouth of Madness (1995),3.145,1800,Horror|Thriller,3.140070604245045
14675,Ninja Assassin (2009),3.1448931116389547,421,Action|Crime|Drama|Thriller,3.1361084521048697
14676,Elephants Dream (2006),3.1447368421052633,38,Animation|Fantasy|Sci-Fi,3.1336006672508256
14677,This Means War (2012),3.1445993031358883,287,Action|Comedy|Romance,3.135316570486572
14678,"Big Empty, The (2003)",3.1444444444444444,90,Comedy|Mystery|Sci-Fi,3.1339966309348926
14679,Arn: The Knight Templar (Arn - Tempelriddaren) (2007),3.1442953020134228,149,Action|Adventure|Drama|Romance|War,3.134405014972584
14680,Hellsinki (Rööperi) (2009),3.1440677966101696,59,Crime,3.133743074567846
14681,You've Got Mail (1998),3.1440279992911573,11286,Comedy|Romance,3.142912904763748
14682,Waking the Dead (2000),3.143847487001733,577,Drama|Thriller,3.1365158241025544
14683,"Matrix Revolutions, The (2003)",3.1437469467513433,12282,Action|Adventure|Sci-Fi|Thriller|IMAX,3.1427406017651687
14684,Death in Brunswick (1991),3.1436781609195403,87,Comedy,3.133926271920395
14685,Entrapment (1999),3.1436235064618385,8202,Crime|Thriller,3.1422022819504742
14686,Sweet Home Alabama (2002),3.143510054844607,3282,Comedy|Romance,3.1405970568406953
14687,"Stepfather, The (1987)",3.143465909090909,352,Horror|Thriller,3.135439865370995
14688,Bloodsport (1988),3.1434331797235022,1736,Action,3.1390727471351445
14689,Young Adult (2011),3.143258426966292,356,Comedy|Drama,3.1354147393412215
14690,Gloria (2013),3.142857142857143,28,Comedy|Drama,3.1334777337219712
14691,"Psychomania (Death Wheelers, The) (1973)",3.142857142857143,7,Horror,3.13332772032377
14692,Proxy (2013),3.142857142857143,7,Drama|Horror|Thriller,3.13332772032377
14693,Night Must Fall (1937),3.142857142857143,7,Thriller,3.13332772032377
14694,Paris 36 (Faubourg 36) (2008),3.142857142857143,21,Drama|Musical|Romance,3.1334282568086738
14695,"Mikado, The (1939)",3.142857142857143,7,Comedy|Musical,3.13332772032377
14696,To Be Takei (2014),3.142857142857143,14,Documentary,3.1333782551402347
14697,My Friend Henry (Ystäväni Henry) (2004),3.142857142857143,7,Children|Drama,3.13332772032377
14698,Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen) (2008),3.142857142857143,7,Adventure|Animation|Drama|Sci-Fi|War,3.13332772032377
14699,Loving Leah (2009),3.142857142857143,7,Drama|Romance,3.13332772032377
14700,Chapayev (1934),3.142857142857143,7,Drama|War,3.13332772032377
14701,Children On Their Birthdays (2002),3.142857142857143,7,Drama,3.13332772032377
14702,Disney Sing Along Songs: Under the Sea (1990),3.142857142857143,7,Animation|Children|Musical,3.13332772032377
14703,"Bigamist, The (1953)",3.142857142857143,14,Drama,3.1333782551402347
14704,Seven Angry Men (1955),3.142857142857143,7,Drama|Western,3.13332772032377
14705,Aningaaq (2013),3.142857142857143,7,Drama,3.13332772032377
14706,"Flat, The (2011)",3.142857142857143,7,Documentary,3.13332772032377
14707,Idiot Box (1996),3.142857142857143,35,Crime|Drama,3.13352669409777
14708,Tombs of the Blind Dead (La noche del terror ciego) (1972),3.142857142857143,7,Horror|Mystery,3.13332772032377
14709,Nana (2005),3.142857142857143,7,Drama,3.13332772032377
14710,"Arrested Development Documentary Project, The (2013)",3.142857142857143,7,Documentary,3.13332772032377
14711,Vendetta (2013),3.142857142857143,7,Action|Crime,3.13332772032377
14712,All in a Night's Work (1961),3.142857142857143,7,Comedy,3.13332772032377
14713,To Sleep with Anger (1990),3.142857142857143,7,Drama,3.13332772032377
14714,Think Like a Man (2012),3.142857142857143,42,Comedy,3.133575145983019
14715,"Nazis Strike, The (Why We Fight, 2) (1943)",3.142857142857143,7,Documentary|War,3.13332772032377
14716,Honeydripper (2007),3.142857142857143,14,Drama,3.1333782551402347
14717,Christmas at Pee Wee's Playhouse (a.k.a. Pee-Wee's Playhouse Christmas Special) (1988),3.142857142857143,14,Children|Comedy|Musical,3.1333782551402347
14718,The Borderlands (2013),3.142857142857143,7,Horror|Mystery,3.13332772032377
14719,"Caddy, The (1953)",3.142857142857143,7,Comedy|Musical,3.13332772032377
14720,Crude (2009),3.142857142857143,7,Documentary,3.13332772032377
14721,Pusher (2012),3.142857142857143,14,Crime|Drama,3.1333782551402347
14722,Anima Mundi (1992),3.142857142857143,7,Documentary,3.13332772032377
14723,Taxi zum Klo (1980),3.142857142857143,7,Comedy,3.13332772032377
14724,Elena and Her Men (Paris Does Strange Things) (Elena et les hommes) (1956),3.142857142857143,7,Comedy|Drama|Romance,3.13332772032377
14725,And Along Come Tourists (Am Ende kommen Touristen) (2007),3.142857142857143,7,Drama,3.13332772032377
14726,Blue Week (Sininen viikko) (1954),3.142857142857143,7,Drama|Romance,3.13332772032377
14727,Autumn Leaves (1956),3.142857142857143,7,Drama,3.13332772032377
14728,Moebius (2013),3.142857142857143,7,Drama,3.13332772032377
14729,Miss Julie (1951),3.142857142857143,7,Drama,3.13332772032377
14730,The Other Side of the Mountain (1975),3.142857142857143,7,Drama,3.13332772032377
14731,Hannie Caulder (1971),3.142857142857143,7,Comedy|Crime|Drama|Western,3.13332772032377
14732,Holiday in Handcuffs (2007),3.142857142857143,7,Comedy|Romance,3.13332772032377
14733,"Wrong Move, The (Falsche Bewegung) (1975)",3.142857142857143,7,Drama,3.13332772032377
14734,Be with Me (2005),3.142857142857143,7,Drama|Romance,3.13332772032377
14735,Jack and the Beanstalk (1952),3.142857142857143,49,Children|Comedy|Fantasy,3.1336230972583836
14736,Illegal (1955),3.142857142857143,7,Crime|Drama|Film-Noir,3.13332772032377
14737,Little Red Flowers (Kan shang qu hen mei) (2006),3.142857142857143,7,Comedy|Drama,3.13332772032377
14738,Chaos (2005),3.1423076923076922,260,Action|Crime|Drama|Thriller,3.1347760515869156
14739,52 Pick-Up (1986),3.1422955974842766,636,Action|Mystery|Thriller,3.1362303279017043
14740,About Adam (2000),3.142105263157895,285,Comedy,3.134858137514211
14741,Mona Lisa Smile (2003),3.142102615694165,1988,Drama|Romance,3.138603308070768
14742,Tom and Huck (1995),3.142049469964664,1415,Adventure|Children,3.137838771328596
14743,December Boys (2007),3.141891891891892,74,Drama,3.133738620858775
14744,Cannibal Holocaust (1980),3.141809290953545,409,Horror,3.135311543314933
14745,Last Dance (1996),3.1417910447761193,536,Drama,3.1357542327823613
14746,Crocodile Dundee (1986),3.141457265999837,12297,Adventure|Comedy,3.1406718589123805
14747,Sin City: A Dame to Kill For (2014),3.141434262948207,251,Action|Crime|Thriller,3.134591712771426
14748,Night and Day (1946),3.141304347826087,46,Drama|Musical,3.1335497757286315
14749,Love Is All There Is (1996),3.141304347826087,46,Comedy|Drama,3.1335497757286315
14750,Olympus Has Fallen (2013),3.1411960132890364,301,Action|Thriller,3.1347599855538952
14751,"Cinderella Story, A (2004)",3.140432098765432,648,Comedy|Romance,3.135649588938132
14752,"Killing Room, The (2009)",3.1403508771929824,57,Drama|Mystery|Thriller,3.1335724848019884
14753,"Onion Movie, The (2008)",3.1401869158878504,214,Comedy,3.1342495373586248
14754,Paper Heart (2009),3.140151515151515,132,Comedy|Documentary|Drama|Romance,3.1339077168185745
14755,Comes a Horseman (1978),3.14,25,Drama|Romance|Western,3.133402927712329
14756,Across the Pacific (1942),3.14,25,Action|Adventure|Romance|War,3.133402927712329
14757,Grave Encounters (2011),3.14,75,Horror,3.133641778989942
14758,Brick Lane (2007),3.14,50,Drama,3.133524555151261
14759,Nick of Time (1995),3.139821373575608,3247,Action|Thriller,3.137944058156185
14760,"Switch, The (2010)",3.139705882352941,340,Comedy|Romance,3.134604676054137
14761,Extreme Measures (1996),3.139628482972136,1615,Drama|Thriller,3.1367885302242757
14762,U Turn (1997),3.139539422326308,2562,Crime|Drama|Mystery,3.137424844049925
14763,"Princess Diaries, The (2001)",3.139493399928648,2803,Children|Comedy|Romance,3.1375174730555146
14764,Ghost Story (1981),3.1394052044609664,269,Drama|Horror,3.134323363038165
14765,Chloe (2009),3.1392857142857142,280,Drama|Thriller,3.1343375137358827
14766,"Big Tease, The (1999)",3.1391752577319587,194,Comedy,3.1340395311900733
14767,Vision Quest (1985),3.1391752577319587,97,Drama|Romance,3.133684459575987
14768,Beaches (1988),3.139117427075542,1337,Comedy|Drama|Musical,3.1362312889841504
14769,Behold a Pale Horse (1964),3.138888888888889,18,Drama|War,3.1333529431911704
14770,Wonder Woman (2009),3.138888888888889,18,Action|Adventure|Animation|Fantasy,3.1333529431911704
14771,"Warrior's Way, The (2010)",3.138888888888889,108,Action|Fantasy|Western,3.1337053018282246
14772,Toy Story That Time Forgot (2014),3.138888888888889,18,Animation|Children,3.1333529431911704
14773,"Peace, Love & Misunderstanding (2011)",3.138888888888889,18,Drama|Romance,3.1333529431911704
14774,Femme Fatale (2002),3.1387137452711222,793,Crime|Thriller,3.1353307750286374
14775,Feast of Love (2007),3.1382978723404253,141,Drama|Romance,3.133765927287567
14776,Leap Year (2010),3.138198757763975,322,Comedy|Romance,3.134250182300436
14777,Q & A (1990),3.138095238095238,105,Crime|Drama,3.1336352209674767
14778,From Paris with Love (2010),3.138095238095238,420,Action|Crime,3.1344491870133893
14779,Helen of Troy (1956),3.1379310344827585,29,Action|Adventure|Drama|Romance|War,3.1333777504008316
14780,"White Countess, The (2005)",3.1377551020408165,98,Drama,3.133589242724437
14781,"Other Sister, The (1999)",3.1376757957068837,1351,Comedy|Drama|Romance,3.13551347263271
14782,Escape to Witch Mountain (1975),3.137672811059908,2604,Adventure|Children|Fantasy,3.136204423730207
14783,Here Comes the Boom (2012),3.1376146788990824,109,Action|Comedy,3.133610810448841
14784,Blade II (2002),3.137414116177389,4803,Action|Horror|Thriller,3.1365295951522523
14785,Crossroads (1986),3.1373873873873874,222,Drama,3.133873885330569
14786,Solaris (2002),3.1373139617292702,2822,Drama|Romance|Sci-Fi,3.136036651352982
14787,Lakeboat (2000),3.1372549019607843,51,Comedy,3.1334261582793737
14788,"Kid, The (2000)",3.1371994342291374,1414,Comedy|Fantasy,3.135315917935702
14789,"Last Song, The (2010)",3.1370967741935485,124,Drama|Romance,3.133607899849727
14790,"Horror Hotel (a.k.a. City of the Dead, The) (1960)",3.1370967741935485,62,Horror|Thriller,3.1334497783516886
14791,What Women Want (2000),3.136895019873743,8554,Comedy|Romance,3.1364157501810452
14792,Take Me Home Tonight (2011),3.13671875,128,Comedy|Drama,3.133583888971485
14793,W.E. (2011),3.1363636363636362,22,Drama|Romance,3.1333277837237272
14794,"Boy Called Hate, A (1995)",3.1363636363636362,11,Drama,3.133302427323546
14795,Maniac Cop (1988),3.1363636363636362,44,Action|Crime|Horror|Thriller,3.1333772568778593
14796,Control (2004),3.1363636363636362,11,Crime|Sci-Fi|Thriller,3.133302427323546
14797,Shadowboxer (2005),3.1363636363636362,22,Crime|Drama|Thriller,3.1333277837237272
14798,"Deceivers, The (1988)",3.1363636363636362,11,Adventure|Drama|Thriller,3.133302427323546
14799,"Slight Case of Murder, A (1938)",3.1363636363636362,11,Comedy|Crime,3.133302427323546
14800,"Comedy of Power (Ivresse du pouvoir, L') (2006)",3.1363636363636362,11,Drama,3.133302427323546
14801,"Presidio, The (1988)",3.135954135954136,1221,Action|Crime|Romance|Thriller,3.1345703588385874
14802,All the King's Men (2006),3.1358885017421603,287,Drama,3.133747204510427
14803,Bedtime Stories (2008),3.135725429017161,641,Adventure|Children|Comedy,3.1340828437519823
14804,Om Shanti Om (2007),3.1357142857142857,70,Action|Drama|Musical|Romance,3.1334006517333646
14805,Carolina (2005),3.135593220338983,59,Comedy|Romance,3.1333767742015457
14806,Ironweed (1987),3.135514018691589,214,Drama,3.133591642621783
14807,Sunset Park (1996),3.135458167330677,251,Drama,3.133628321634624
14808,Black Beauty (1971),3.1354166666666665,96,Children|Drama,3.1334231788766833
14809,Hooper (1978),3.135294117647059,85,Action|Comedy,3.133399925798066
14810,Final Fantasy: The Spirits Within (2001),3.1352562087393903,6362,Adventure|Animation|Fantasy|Sci-Fi,3.134919052788877
14811,Origin: Spirits of the Past (Gin-iro no kami no Agito) (2006),3.135135135135135,37,Animation|Drama|Romance|Sci-Fi,3.1333278457074534
14812,Dying of Laughter (Muertos de Risa) (1999),3.135135135135135,37,Comedy,3.1333278457074534
14813,"Business of Fancydancing, The (2002)",3.135135135135135,37,Drama,3.1333278457074534
14814,Class Action (1991),3.135135135135135,148,Drama,3.1334658162208457
14815,Mary Shelley's Frankenstein (Frankenstein) (1994),3.135035021551724,7424,Drama|Horror|Sci-Fi,3.1347719698493823
14816,Bye Bye Birdie (1963),3.134920634920635,63,Comedy|Musical,3.133352298601249
14817,Barenaked in America (1999),3.134920634920635,126,Documentary,3.1334212966376467
14818,Rocky II (1979),3.1348897535667963,5397,Action|Drama,3.1345754582701937
14819,Me Myself I (2000),3.134865568083261,1153,Comedy|Romance,3.134021674170439
14820,"Curse of Frankenstein, The (1957)",3.1348547717842323,241,Horror,3.133522493073762
14821,Sleep Dealer (2008),3.1346153846153846,52,Sci-Fi,3.1333279063218775
14822,Divorcing Jack (1998),3.1346153846153846,52,Comedy|Thriller,3.1333279063218775
14823,"Convent, The (O Convento) (1995)",3.134375,160,Drama,3.133396518953008
14824,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",3.1342930812204557,4654,Comedy,3.134070351809582
14825,Red State (2011),3.134259259259259,216,Horror|Thriller,3.133416095128193
14826,Joshua (2002),3.1341463414634148,41,Drama,3.1333031156533853
14827,"Jewel of the Nile, The (1985)",3.133856979217804,6111,Action|Adventure|Comedy|Romance,3.1337547926095604
14828,Rising Sun (1993),3.133768115942029,3450,Action|Drama|Mystery,3.133633157440099
14829,17 Again (2009),3.133408919123205,1323,Comedy|Drama,3.1333432091232827
14830,"Square, The (2008)",3.1333333333333333,15,Thriller,3.1332772874981907
14831,What Would Jesus Buy? (2007),3.1333333333333333,30,Comedy|Documentary,3.1332779167553215
14832,"Sundowners, The (1960)",3.1333333333333333,15,Adventure|Drama,3.1332772874981907
14833,Sleepwalking (2008),3.1333333333333333,30,Drama,3.1332779167553215
14834,"Big Year, The (2011)",3.1333333333333333,120,Comedy,3.1332814142953085
14835,Freedom Downtime (2001),3.1333333333333333,15,Adventure|Crime|Documentary,3.1332772874981907
14836,Red Corner (1997),3.1332633788037776,953,Crime|Thriller,3.1332710477136385
14837,"Mighty Quinn, The (1989)",3.133177570093458,214,Crime|Mystery,3.1332626952533618
14838,Bollywood/Hollywood (2002),3.132867132867133,143,Comedy|Drama|Musical|Romance,3.1332362296653624
14839,Brooklyn's Finest (2010),3.132701421800948,211,Crime|Drama|Thriller,3.1331966359822743
14840,Room 237 (2012),3.13265306122449,49,Documentary,3.133254093568347
14841,Die Another Day (2002),3.1324957167332954,5253,Action|Adventure|Thriller,3.1326512115848617
14842,"Swan, The (1956)",3.1323529411764706,34,Comedy|Drama|Romance,3.133253206556052
14843,Hannibal (2001),3.1320889142205757,7018,Horror|Thriller,3.1322752639097917
14844,Gidget (1959),3.131868131868132,91,Comedy,3.1331848939048745
14845,Honeymoon in Vegas (1992),3.131818181818182,2090,Comedy|Romance,3.1323790626575705
14846,All's Well (1972),3.1315789473684212,19,Drama,3.13325229946046
14847,Gunless (2010),3.1315789473684212,19,Action|Comedy|Drama|Western,3.13325229946046
14848,Short Circuit (1986),3.1313400125234816,3194,Comedy|Sci-Fi,3.1319020659522465
14849,Under Siege (1992),3.131257227820915,6053,Action|Drama|Thriller,3.131615613097582
14850,Tetsuo II: Body Hammer (1992),3.1311475409836067,305,Horror|Sci-Fi,3.1328735548014337
14851,Poison (1991),3.1310975609756095,164,Drama,3.1330335352279657
14852,Amazing Grace and Chuck (1987),3.130952380952381,126,Drama,3.1330721346264734
14853,"Immigrant, The (2013)",3.130952380952381,42,Drama|Romance,3.1332042261017135
14854,Red Eye (2005),3.130943102104443,1283,Horror|Thriller,3.1321202382329507
14855,Fast Food Nation (2006),3.130630630630631,444,Drama,3.1326053124486344
14856,Kate & Leopold (2001),3.130593132154006,2883,Comedy|Romance,3.1314297676736955
14857,"Girl Cut in Two, The (Fille coupée en deux, La) (2007)",3.130434782608696,23,Drama|Thriller,3.133227461839812
14858,Shiver (Eskalofrío) (2008),3.130434782608696,23,Horror|Thriller,3.133227461839812
14859,"Patriot, The (1998)",3.130434782608696,92,Action|Thriller,3.1330896257404217
14860,Beyond the Sea (2004),3.1302681992337167,261,Drama|Musical,3.1327755563402104
14861,C.S.A.: The Confederate States of America (2004),3.130081300813008,123,Comedy|Drama,3.1330016072673965
14862,"Yards, The (2000)",3.1299559471365637,681,Crime|Drama,3.1321385489608002
14863,Girls Will Be Girls (2003),3.1296296296296298,27,Comedy,3.133202773282153
14864,Morning Glory (1933),3.1296296296296298,27,Drama|Romance,3.133202773282153
14865,Life of Crime (2013),3.1296296296296298,27,Comedy|Crime,3.133202773282153
14866,Road to Rio (1947),3.129032258064516,31,Adventure|Comedy|Musical|Romance,3.133178232449596
14867,Afterschool (2008),3.129032258064516,31,Drama,3.133178232449596
14868,My Blue Heaven (1990),3.1289237668161434,1784,Comedy,3.130763526467673
14869,Loaded (1994),3.128834355828221,163,Drama|Thriller,3.132783728240374
14870,Crying Freeman (1995),3.128787878787879,132,Action|Crime|Thriller,3.132864601380466
14871,This Property is Condemned (1966),3.1285714285714286,35,Drama|Romance,3.133153838020216
14872,Greaser's Palace (1972),3.1285714285714286,35,Comedy|Drama|Western,3.133153838020216
14873,"Juror, The (1996)",3.1285456187895213,5535,Drama|Thriller,3.129448808183761
14874,Arthur and the Invisibles (2007),3.1282722513089007,191,Action|Children|Fantasy,3.1326381408050166
14875,"Replacements, The (2000)",3.1280648811769143,2651,Comedy,3.129785013086962
14876,I'm So Excited (Los amantes pasajeros) (2013),3.127906976744186,43,Comedy,3.1331054831616827
14877,Death Race (2008),3.1278669724770642,872,Action|Adventure|Sci-Fi|Thriller,3.1311107882392606
14878,Instinct (1999),3.127789046653144,1972,Drama|Thriller,3.129975380349332
14879,Tamara Drewe (2010),3.1277777777777778,90,Comedy|Drama|Romance,3.132922132367557
14880,Running With Scissors (2006),3.127586206896552,435,Comedy|Drama,3.1318548516858757
14881,"Separation, The (Séparation, La) (1994)",3.127450980392157,51,Drama,3.1330576984414957
14882,Predators (2010),3.127388535031847,785,Action|Sci-Fi|Thriller,3.1310661390650933
14883,Death of a President (2006),3.127388535031847,157,Crime|Drama|Mystery|Thriller,3.132644768820991
14884,Madeline (1998),3.1273041474654377,868,Children|Comedy,3.130892040839517
14885,Morvern Callar (2002),3.1271186440677967,236,Drama,3.1323341743094097
14886,Speechless (1994),3.1270281810418448,2342,Comedy|Romance,3.1292651581099533
14887,Cousins (1989),3.126865671641791,268,Comedy|Romance,3.1321850678431447
14888,Star Maps (1997),3.1264822134387353,253,Drama,3.132174019746703
14889,Night at the Museum (2006),3.1264367816091956,2610,Action|Comedy|Fantasy|IMAX,3.1287179000983425
14890,Pitkä kuuma kesä (1999),3.126315789473684,95,Comedy|Drama,3.1328046372484724
14891,"Librarian: Return to King Solomon's Mines, The (2006)",3.126126126126126,111,Action|Adventure|Fantasy,3.1327165114926676
14892,Detroit Rock City (1999),3.126002004008016,1996,Comedy,3.1288792540233525
14893,Blitz (2011),3.1259541984732824,131,Action|Crime|Thriller,3.1326091139771117
14894,"Brothers, The (2001)",3.1258064516129034,155,Comedy|Drama,3.132484118264962
14895,Black Rain (1989),3.125764192139738,1145,Action|Crime|Drama,3.129767154951085
14896,Little Nikita (1988),3.1256830601092895,183,Drama,3.1323433826629348
14897,Blaze (1989),3.1256410256410256,195,Comedy|Drama,3.132284674740246
14898,White Fang (1991),3.125586854460094,426,Adventure,3.1313852752800866
14899,"Longest Yard, The (2005)",3.1255077173030057,1231,Comedy|Drama,3.1295070148936186
14900,House of Frankenstein (1944),3.125461254612546,271,Horror,3.131933606078066
14901,Baby Mama (2008),3.125205930807249,607,Comedy,3.1307157850418768
14902,Infernal Affairs III (Mou gaan dou III: Jung gik mou gaan) (2003),3.125,12,Action|Crime|Drama|Thriller,3.1332012873938617
14903,Dragon Age: Redemption (2011),3.125,8,Action|Adventure|Fantasy,3.133226253261119
14904,I'll Be There (2003),3.125,12,Comedy|Musical|Romance,3.1332012873938617
14905,Kirikou and the Wild Beast (Kirikou et les bêtes sauvages) (2005),3.125,8,Adventure|Animation|Children,3.133226253261119
14906,Hierro (2009),3.125,4,Mystery|Thriller,3.1332513715916868
14907,"Greening of Whitney Brown, The (2011)",3.125,4,Adventure,3.1332513715916868
14908,"Facts of Life, The (1960)",3.125,4,Comedy|Drama|Romance,3.1332513715916868
14909,Some Girl (1998),3.125,8,Comedy|Drama,3.133226253261119
14910,Non-Stop (1996),3.125,12,Action|Comedy|Crime,3.1332012873938617
14911,"Wood & Stock: Sexo, Orégano e Rock'n'Roll (2006)",3.125,4,Animation|Comedy,3.1332513715916868
14912,"Jerk Theory, The (2009)",3.125,4,Comedy,3.1332513715916868
14913,High Risk (1981),3.125,4,Action|Comedy|Crime,3.1332513715916868
14914,That Most Important Thing: Love (L'important c'est d'aimer) (1975),3.125,8,Drama|Romance,3.133226253261119
14915,"Killing of John Lennon, The (2006)",3.125,8,Drama,3.133226253261119
14916,Smart Money (1931),3.125,4,Crime|Drama,3.1332513715916868
14917,"Family Tree, The (2011)",3.125,4,Comedy|Drama,3.1332513715916868
14918,Nine Dead Gay Guys (2003),3.125,28,Comedy|Crime,3.1331029211282684
14919,Intentions of Murder (a.k.a. Murderous Instincts) (Akai satsui) (1964),3.125,8,Drama,3.133226253261119
14920,Ticked-Off Trannies with Knives (2010),3.125,4,Action|Comedy|Crime|Horror|Thriller,3.1332513715916868
14921,Sniper 2 (2002),3.125,20,Action|Adventure|War,3.1331518075302487
14922,Uncle Nino (2003),3.125,8,Comedy,3.133226253261119
14923,Crave  (2012),3.125,4,Drama|Thriller,3.1332513715916868
14924,Portrait in Black (1960),3.125,4,Crime|Drama|Thriller,3.1332513715916868
14925,"Golden Boys, The (2008)",3.125,4,Comedy|Romance,3.1332513715916868
14926,Weirdsville (2007),3.125,12,Comedy|Crime|Drama,3.1332012873938617
14927,"Night in Old Mexico, A (2013)",3.125,8,Drama|Western,3.133226253261119
14928,Mark of the Devil (Hexen bis aufs Blut gequält) (1970),3.125,4,Drama|Horror,3.1332513715916868
14929,A Cinderella Story: Once Upon a Song (2011),3.125,4,Children|Comedy|Romance,3.1332513715916868
14930,Jimmy Carter Man from Plains (2007),3.125,16,Documentary,3.1331764726059834
14931,Inhale (2010),3.125,12,Drama|Thriller,3.1332012873938617
14932,"Scar, The (Blizna) (1976)",3.125,4,Drama,3.1332513715916868
14933,Flight 93 (2006),3.125,8,Drama,3.133226253261119
14934,Mater and the Ghostlight (2006),3.125,20,Animation|Children|Comedy,3.1331518075302487
14935,Brotherhood  (2010),3.125,8,Crime|Drama|Thriller,3.133226253261119
14936,"Howards of Virginia, The (1940)",3.125,4,Drama|War,3.1332513715916868
14937,Midnight's Children (2012),3.125,4,Drama,3.1332513715916868
14938,Midnight Movies: From the Margin to the Mainstream (2005),3.125,4,Documentary,3.1332513715916868
14939,Shaolin Kung Fu Mystagogue (Da mo mi zong) (1976),3.125,4,Action|Drama,3.1332513715916868
14940,Mickey One (1965),3.125,8,Crime|Drama,3.133226253261119
14941,"Little Girl Who Conquered Time, The (Toki o kakeru shôjo) (1983)",3.125,4,Romance|Sci-Fi,3.1332513715916868
14942,Desert Saints (2002),3.125,12,Action|Thriller,3.1332012873938617
14943,Triple Cross (1966),3.125,8,Action|Adventure|Drama|Thriller|War,3.133226253261119
14944,Boccaccio '70 (1962),3.125,12,Comedy|Fantasy|Romance,3.1332012873938617
14945,"Red Chapel, The (Røde kapel, Det) (2009)",3.125,8,Comedy|Documentary,3.133226253261119
14946,For Pete's Sake (1974),3.125,4,Comedy,3.1332513715916868
14947,Vixen! (1968),3.125,4,Drama,3.1332513715916868
14948,Männerherzen... und die ganz ganz große Liebe (2011),3.125,8,Comedy|Drama|Romance,3.133226253261119
14949,"Desperados, The (1969)",3.125,4,Western,3.1332513715916868
14950,"Yank in the R.A.F., A (1941)",3.125,4,Action|Adventure|Drama|Romance|War,3.1332513715916868
14951,Brothers of the Head (2005),3.125,8,Drama,3.133226253261119
14952,To the Shores of Tripoli (1942),3.125,4,Drama|Romance|War,3.1332513715916868
14953,Guy and Madeline on a Park Bench (2009),3.125,4,Drama|Musical,3.1332513715916868
14954,Suzhou River (Suzhou he) (2000),3.125,8,Drama|Romance,3.133226253261119
